from,to,cost
132,1,4446.0
132,2,2956.4
132,177,5161.6
132,27,1058.4
132,28,4050.7
132,92,6241.0
132,46,8548.7
132,7,2753.5
132,85,474.4
132,64,6825.6
132,65,6981.3
132,16,9956.6
132,196,9442.2
132,166,9498.1
132,29,8664.3
132,30,7913.1
132,58,10038.8
132,179,4969.7
132,153,4842.9
132,45,6244.0
132,44,8944.8
132,62,9599.2
149,90,3142.5
149,70,9889.6
149,73,9905.8
149,69,10018.6
149,75,9913.9
149,122,6747.3
149,83,5694.1
149,185,8676.7
149,8,8507.5
149,149,0.0
149,176,7735.5
149,156,8684.7
149,99,6732.7
149,31,7700.2
149,151,10208.1
149,14,9739.5
149,10,9395.2
149,59,7450.6
149,40,9356.3
149,164,9095.2
149,141,9067.7
149,47,8928.3
149,63,10304.8
176,155,10251.9
176,127,9824.8
176,96,8440.8
176,94,10575.4
176,98,5173.4
176,103,3861.6
176,102,3330.8
176,70,2153.9
176,71,4521.6
176,72,2920.9
176,73,5683.6
176,52,7318.9
176,69,4289.1
176,75,5691.8
176,146,9843.8
176,118,2966.9
176,117,6446.9
176,116,9226.5
176,115,6172.1
176,122,5125.9
176,83,6283.9
176,9,10200.7
176,104,10374.0
176,205,5052.9
176,37,8929.6
176,140,7761.4
176,194,9566.8
176,36,4712.1
176,145,7738.5
176,149,8545.0
176,176,0.0
176,156,2682.7
176,99,6460.1
176,31,3705.3
176,119,10200.2
176,68,4519.7
176,158,8997.2
176,190,2473.3
176,57,9221.6
176,131,9551.7
176,74,9834.6
176,10,1667.5
176,40,1620.6
176,175,5756.9
176,164,4873.1
176,141,3338.1
176,137,6494.8
176,47,4706.1
176,206,9549.1
176,32,7723.6
176,19,8090.4
176,20,6466.3
176,22,5656.5
176,39,8903.9
176,82,9825.2
176,81,7907.9
176,63,6298.3
176,60,6331.9
176,113,2838.0
176,0,6805.3
176,67,3970.9
176,142,8281.6
176,13,9974.4
176,111,9988.1
176,61,7652.3
176,54,9144.0
176,199,7706.2
156,90,8838.1
156,98,8604.9
156,103,7293.0
156,102,6762.2
156,70,5585.4
156,71,7953.0
156,72,6352.3
156,73,7191.0
156,52,8826.3
156,69,5825.0
156,75,7199.2
156,118,6356.6
156,117,9379.0
156,115,9276.8
156,122,2443.1
156,83,3601.1
156,205,8484.3
156,36,7885.4
156,149,5862.2
156,176,3431.3
156,156,0.0
156,99,3777.3
156,31,1022.5
156,68,7951.1
156,190,5904.7
156,77,9270.4
156,151,9767.8
156,10,5069.5
156,88,10229.6
156,89,9652.9
156,40,5052.1
156,175,9161.2
156,164,6380.5
156,141,4874.0
156,137,8002.2
156,47,6213.5
156,32,11155.0
156,20,9897.7
156,22,9087.9
156,81,9317.8
156,63,7805.7
156,60,7839.3
156,113,6269.4
156,0,9855.5
156,67,7144.2
99,90,5060.7
99,122,8665.5
99,83,7612.3
99,149,2084.7
99,176,9653.7
99,99,0.0
99,31,9618.4
99,59,9368.8
31,90,7815.6
31,98,9420.1
31,103,8108.2
31,102,7577.5
31,70,6400.6
31,71,8768.3
31,72,7167.6
31,73,7356.2
31,52,8991.5
31,69,6484.8
31,75,7364.4
31,118,7213.6
31,122,3258.3
31,83,2578.6
31,186,9610.6
31,205,9299.6
31,36,8922.0
31,149,4839.6
31,176,4246.5
31,156,5195.7
31,99,2754.7
31,31,0.0
31,68,8766.4
31,190,6720.0
31,77,9398.9
31,151,8745.3
31,10,5906.2
31,84,10281.9
31,88,9207.1
31,89,9781.5
31,40,5867.3
31,175,10003.6
31,164,6545.6
31,141,5533.9
31,137,8167.3
31,47,6378.7
31,20,10712.9
31,22,9903.1
31,81,9468.7
31,63,7970.8
31,60,8004.5
31,113,7084.6
31,67,8180.9
119,187,9940.6
119,160,9435.8
119,163,8800.1
119,159,8300.8
119,155,7727.0
119,154,9073.1
119,127,7299.9
119,128,9504.3
119,97,8135.6
119,96,5915.9
119,94,8050.5
119,98,2706.1
119,103,1805.5
119,102,3590.7
119,70,6746.3
119,71,2194.4
119,72,3343.5
119,73,8322.4
119,52,9955.3
119,69,6638.8
119,75,8328.2
119,118,3725.1
119,117,6016.6
119,116,8268.0
119,115,5861.5
119,122,7784.5
119,83,8942.5
119,125,9807.3
119,205,2725.7
119,37,8031.7
119,140,7186.4
119,143,10013.4
119,194,9903.0
119,36,4480.2
119,145,7260.1
119,176,6706.6
119,156,5341.4
119,99,9118.7
119,31,6363.9
119,119,0.0
119,68,2052.3
119,190,2895.9
119,57,6655.5
119,74,365.5
119,10,4326.1
119,40,6213.0
119,175,497.0
119,164,7511.9
119,141,5687.8
119,137,9131.2
119,47,7342.5
119,198,9781.5
119,206,7024.3
119,32,5210.5
119,19,5524.3
119,20,3953.2
119,22,3143.4
119,39,6337.8
119,63,8934.7
119,60,8968.3
119,113,4970.7
119,0,6326.8
119,67,3739.0
119,142,7383.7
119,13,9076.5
119,111,9090.3
119,42,9548.6
119,61,7222.1
119,54,8246.1
119,199,7131.2
68,12,8974.2
68,191,10350.9
68,193,9638.2
68,187,7945.6
68,188,9387.0
68,161,9892.2
68,160,7440.8
68,163,6805.2
68,162,8633.9
68,157,9143.0
68,159,6305.9
68,155,5732.1
68,154,7078.1
68,127,5305.0
68,128,7509.3
68,97,6140.7
68,96,3921.0
68,94,6055.6
68,98,653.6
68,103,3211.9
68,102,5074.1
68,70,8461.2
68,71,3909.4
68,72,5058.5
68,73,10037.4
68,69,8353.8
68,75,10043.2
68,118,5333.1
68,117,5734.4
68,116,7646.5
68,115,5364.2
68,24,9842.5
68,122,9499.5
68,125,9185.8
68,205,4440.7
68,37,7410.2
68,95,9892.1
68,140,6564.9
68,143,9391.9
68,194,9350.1
68,36,6088.2
68,145,6638.5
68,176,8421.6
68,156,7056.3
68,99,10833.7
68,31,8078.9
68,119,5680.4
68,68,0.0
68,190,4610.9
68,57,4701.8
68,74,5314.8
68,10,6041.1
68,40,7927.9
68,175,2219.3
68,164,9226.9
68,141,7402.8
68,47,9057.5
68,198,7786.6
68,206,5029.3
68,32,3203.8
68,19,3570.6
68,20,1946.5
68,22,1136.7
68,39,4384.1
68,63,10548.4
68,113,6685.7
68,0,5705.3
68,67,5347.0
68,142,6762.2
68,13,8455.0
68,111,8468.7
68,42,8927.1
68,61,6939.8
68,54,7624.6
68,199,6509.7
130,70,9611.2
130,73,6992.5
130,52,5365.0
130,69,8782.8
130,75,7155.5
130,76,2104.4
130,146,4827.1
130,148,8595.1
130,180,9166.0
130,9,5184.1
130,104,5357.4
130,34,7119.9
130,186,8767.8
130,43,515.8
130,156,10040.3
130,31,10207.9
130,130,0.0
130,158,3980.6
130,190,9624.3
130,131,4535.1
130,77,5800.8
130,151,8145.8
130,14,10012.5
130,10,9452.5
130,84,9532.8
130,88,8457.9
130,89,6183.3
130,164,6181.9
130,141,7831.8
130,137,4540.9
130,47,6169.8
130,82,1297.8
130,81,2891.3
130,63,4527.4
130,60,4561.0
130,41,8164.3
130,197,7706.3
130,204,7603.5
130,172,7165.4
130,86,7800.2
130,87,10393.6
158,73,9966.7
158,52,8339.2
158,75,10129.7
158,76,5238.8
158,146,846.5
158,148,4614.5
158,150,7821.6
158,180,5185.4
158,181,6800.6
158,9,6794.1
158,104,5520.3
158,34,6904.3
158,186,8552.2
158,43,4278.8
158,130,4878.5
158,158,0.0
158,131,554.4
158,77,5412.2
158,151,7771.2
158,14,9797.0
158,84,8877.7
158,88,7802.8
158,89,5967.7
158,164,9156.2
158,137,7515.1
158,47,9144.0
158,82,4432.2
158,81,5972.3
158,63,7498.1
158,60,7531.7
158,41,4183.6
158,100,7047.7
158,197,3725.6
158,204,3622.8
158,172,3184.7
158,86,3819.5
158,87,6412.9
144,33,3596.8
144,15,3771.1
144,17,4826.8
144,12,7155.2
144,174,4432.3
144,23,5935.7
144,124,5046.0
144,165,5686.6
144,170,7414.5
144,134,6165.4
144,133,6195.0
144,49,7275.3
144,139,10268.4
144,5,2900.0
144,4,4734.7
144,3,3411.4
144,191,5705.6
144,192,4019.7
144,193,6669.5
144,195,5966.8
144,187,8966.2
144,188,6396.2
144,161,6901.5
144,160,8461.5
144,162,7532.4
144,157,8041.5
144,159,9806.5
144,155,9864.2
144,154,8609.6
144,128,9040.7
144,97,10083.5
144,38,4742.5
144,101,5565.4
144,129,8516.2
144,147,9335.8
144,48,5708.4
144,144,0.0
144,80,5521.9
144,136,2012.7
144,184,6689.7
144,183,9313.7
144,135,7480.8
144,123,8186.1
144,1,8614.1
144,177,9329.6
144,28,10400.2
144,64,6736.3
144,65,6518.4
144,198,9318.0
144,16,2969.7
144,196,3681.0
144,138,2404.1
144,166,3736.9
144,29,8575.1
144,30,4664.3
144,91,2338.5
144,93,1043.4
144,6,2091.9
190,98,7787.9
190,103,6476.0
190,102,5945.3
190,70,4768.4
190,71,7136.1
190,72,447.6
190,73,5426.5
190,52,7059.4
190,69,3742.9
190,75,5432.3
190,146,9640.3
190,118,5591.2
190,117,9113.0
190,115,8796.4
190,122,5967.8
190,83,7311.4
190,9,9997.3
190,104,10170.6
190,205,7667.4
190,140,10385.9
190,36,7336.4
190,149,9603.1
190,176,5736.6
190,156,5394.0
190,99,7518.1
190,31,5667.0
190,68,7134.2
190,158,8793.8
190,190,0.0
190,131,9348.3
190,10,4755.7
190,40,6082.2
190,175,8371.4
190,164,4615.9
190,141,2791.9
190,137,6235.3
190,47,4446.6
190,32,10338.1
190,20,9080.7
190,22,8270.9
190,82,9621.8
190,81,7704.5
190,63,6038.8
190,60,6072.4
190,113,2074.8
190,0,9429.6
190,67,6595.2
190,199,10330.7
57,12,9843.7
57,187,8815.1
57,188,10256.4
57,160,8310.3
57,163,7674.7
57,162,9503.3
57,157,10012.4
57,159,7175.4
57,155,6601.5
57,154,7947.6
57,127,6174.4
57,128,8378.8
57,97,7010.1
57,96,4790.5
57,94,6925.1
57,98,3223.2
57,103,2812.5
57,102,4597.8
57,70,7753.3
57,71,3201.5
57,72,4350.5
57,73,9329.5
57,69,7645.8
57,75,9335.2
57,118,4732.2
57,117,6554.8
57,116,8466.9
57,115,6184.6
57,122,8791.5
57,83,9949.6
57,125,10006.2
57,205,3732.8
57,37,8230.6
57,140,7385.3
57,143,10212.2
57,194,10170.5
57,36,5487.2
57,145,7458.9
57,176,7713.6
57,156,6348.4
57,99,10125.7
57,31,7370.9
57,119,6508.6
57,68,2569.5
57,190,3903.0
57,57,0.0
57,74,6143.1
57,10,5333.2
57,40,7220.0
57,175,1504.1
57,164,8518.9
57,141,6694.9
57,137,10138.2
57,47,8349.6
57,198,8656.0
57,206,5898.8
57,32,4085.0
57,19,4398.8
57,20,2827.7
57,22,2017.9
57,39,5212.3
57,63,9941.7
57,60,9975.4
57,113,5977.7
57,0,6525.7
57,67,4746.0
57,142,7582.5
57,13,9275.3
57,111,9289.1
57,42,9747.4
57,61,7760.2
57,54,8445.0
57,199,7330.1
131,73,9412.3
131,52,7784.8
131,75,9575.2
131,76,4684.4
131,146,292.0
131,148,4060.0
131,150,7267.2
131,180,4630.9
131,181,6246.2
131,9,6239.6
131,104,4965.8
131,34,6349.9
131,186,7997.8
131,182,10105.7
131,43,3724.4
131,130,4324.1
131,158,6507.2
131,131,0.0
131,77,4857.7
131,151,7216.8
131,14,9242.5
131,84,8323.2
131,88,7248.4
131,89,5413.2
131,164,8601.7
131,137,6960.6
131,47,8589.6
131,82,3877.8
131,81,5417.9
131,63,6943.6
131,60,6977.3
131,41,3629.2
131,100,6493.3
131,197,3171.2
131,204,3068.3
131,172,2630.2
131,86,3265.1
131,87,5858.4
80,33,5636.8
80,15,4762.2
80,17,4607.3
80,12,2224.2
80,174,10422.1
80,170,9529.0
80,56,9532.7
80,49,7903.8
80,139,8399.6
80,5,8889.8
80,4,4425.7
80,3,6193.2
80,191,3600.9
80,192,5098.3
80,193,2888.2
80,195,444.9
80,187,3444.2
80,188,874.2
80,161,1379.4
80,160,2939.4
80,163,4783.8
80,162,2010.4
80,157,2519.5
80,159,4284.5
80,155,4342.2
80,154,3087.5
80,127,5769.5
80,128,3518.7
80,97,4561.5
80,96,7039.0
80,94,6391.7
80,103,10781.0
80,38,9475.9
80,101,10580.1
80,129,7297.7
80,147,8117.3
80,109,9490.1
80,119,9000.2
80,68,10353.4
80,144,5989.7
80,57,8021.6
80,80,0.0
80,74,8634.6
80,136,8002.5
80,184,7318.2
80,183,9628.4
80,135,8109.3
80,123,8500.8
80,1,8928.7
80,177,9644.3
80,28,10855.2
80,175,9497.4
80,198,3796.0
80,206,5493.8
80,32,10833.8
80,19,6890.4
80,20,9576.5
80,22,8766.7
80,39,7703.9
80,16,8182.7
80,196,8894.0
80,138,7617.1
80,166,8949.9
80,30,9877.3
80,91,8328.3
80,93,7033.2
80,6,8081.6
77,73,7877.2
77,52,6249.6
77,69,9667.4
77,75,8040.1
77,76,2989.1
77,146,1031.5
77,148,4799.5
77,150,8006.7
77,180,5370.4
77,181,6985.7
77,9,1381.8
77,104,5131.3
77,34,7011.8
77,186,8659.7
77,43,1400.5
77,130,884.6
77,158,4865.2
77,131,5419.7
77,77,0.0
77,151,7956.3
77,14,9904.4
77,10,10337.2
77,84,9062.7
77,88,7987.8
77,89,6075.1
77,164,7066.6
77,141,8716.5
77,137,5425.5
77,47,7054.5
77,82,2182.4
77,81,3776.0
77,63,5412.0
77,60,5445.7
77,41,4368.6
77,100,7232.8
77,197,3910.7
77,204,3807.8
77,172,3369.7
77,86,4004.6
77,87,6597.9
74,187,10306.1
74,160,9801.3
74,163,9165.7
74,159,8666.4
74,155,8092.5
74,154,9438.6
74,127,7665.4
74,128,9869.8
74,97,8501.1
74,96,6281.5
74,94,8416.1
74,98,3071.6
74,103,2171.0
74,102,3956.3
74,70,7111.8
74,71,2560.0
74,72,3709.1
74,73,8688.0
74,52,10320.8
74,69,7004.3
74,75,8693.7
74,118,4090.7
74,117,6382.2
74,116,8633.6
74,115,6227.1
74,122,8150.0
74,83,9308.1
74,125,10172.9
74,205,3091.3
74,37,8397.3
74,140,7552.0
74,143,10378.9
74,194,10268.6
74,36,4845.7
74,145,7625.6
74,176,7072.1
74,156,5706.9
74,99,9484.2
74,31,6729.4
74,119,365.5
74,68,2417.9
74,190,3261.5
74,57,7021.1
74,74,0.0
74,10,4691.7
74,40,6578.5
74,175,862.6
74,164,7877.4
74,141,6053.4
74,137,9496.7
74,47,7708.1
74,198,10147.0
74,206,7389.8
74,32,5576.0
74,19,5889.8
74,20,4318.7
74,22,3508.9
74,39,6703.3
74,63,9300.2
74,60,9333.9
74,113,5336.2
74,0,6692.4
74,67,4104.5
74,142,7749.2
74,13,9442.0
74,111,9455.8
74,42,9914.1
74,61,7587.6
74,54,8611.7
74,199,7496.8
136,33,2370.1
136,15,2222.6
136,17,3164.2
136,12,5517.0
136,174,6410.4
136,23,7159.7
136,124,6796.9
136,165,6910.5
136,170,6686.8
136,134,7386.4
136,133,7358.9
136,56,8972.2
136,49,5708.5
136,139,8701.6
136,5,887.1
136,4,3494.3
136,3,1748.8
136,191,4043.0
136,192,2357.1
136,193,5289.2
136,195,4304.1
136,187,7303.6
136,188,4733.5
136,161,5238.8
136,160,6798.8
136,163,8643.2
136,162,5869.7
136,157,6378.9
136,159,8143.9
136,155,8201.5
136,154,6946.9
136,127,9628.8
136,128,7378.1
136,97,8420.8
136,94,10251.1
136,38,5836.4
136,101,6729.2
136,129,6949.5
136,147,7769.1
136,48,6872.3
136,109,9792.0
136,144,2722.9
136,80,3859.3
136,136,0.0
136,184,5123.0
136,183,7747.0
136,135,5914.0
136,123,6619.4
136,1,7047.3
136,2,9552.0
136,177,7762.9
136,28,8973.8
136,7,9553.7
136,64,7900.1
136,65,7682.3
136,198,7655.3
136,206,9353.2
136,16,4133.6
136,196,4844.9
136,138,3568.0
136,166,4900.8
136,29,9738.9
136,30,5828.2
136,91,4396.9
136,93,3101.9
136,6,4150.3
151,73,9773.4
151,52,8204.1
151,75,9781.5
151,76,4943.6
151,146,3113.3
151,148,6274.7
151,150,9279.0
151,180,6865.2
151,181,8411.9
151,9,3463.6
151,104,6425.8
151,34,3573.9
151,185,9651.6
151,186,5221.8
151,182,7329.6
151,8,9482.4
151,43,3482.3
151,176,9994.6
151,31,9925.1
151,130,2966.5
151,158,6696.1
151,131,7250.7
151,77,2081.7
151,151,0.0
151,14,6466.5
151,84,1734.8
151,88,659.9
151,89,2637.2
151,59,8425.5
151,164,8962.8
151,137,7380.0
151,47,8795.9
151,82,4136.9
151,81,5606.9
151,63,7334.6
151,60,7368.3
151,41,5786.3
151,100,8655.9
151,197,5328.3
151,204,4983.2
151,172,5451.5
151,86,6086.4
151,87,8021.0
14,73,10241.9
14,52,8672.6
14,75,10250.0
14,76,5412.1
14,146,3581.8
14,148,6743.2
14,150,9747.5
14,180,7333.7
14,181,8880.4
14,9,3932.1
14,104,6894.3
14,34,4042.4
14,185,10120.1
14,186,5690.3
14,182,7798.1
14,8,9950.9
14,43,3950.8
14,31,10393.6
14,130,3435.0
14,158,7164.7
14,131,7719.2
14,77,2550.2
14,151,468.5
14,14,0.0
14,84,2203.3
14,88,1128.4
14,89,3105.7
14,59,8894.0
14,164,9431.3
14,137,7848.5
14,47,9264.4
14,82,4605.4
14,81,6075.4
14,63,7803.1
14,60,7836.8
14,41,6254.8
14,100,9124.4
14,197,5796.8
14,204,5451.7
14,172,5920.0
14,86,6554.9
14,87,8489.5
10,90,9853.4
10,98,7554.0
10,103,6242.1
10,102,5711.4
10,70,4534.5
10,71,6902.2
10,72,5301.5
10,73,6907.7
10,52,8542.9
10,69,5530.2
10,75,6915.8
10,146,10025.5
10,118,5139.5
10,117,8348.8
10,115,8128.3
10,122,3458.3
10,83,4616.4
10,9,10375.8
10,205,7433.5
10,140,9663.3
10,194,9583.0
10,36,6668.2
10,145,9694.7
10,149,6877.4
10,176,2380.4
10,156,1015.2
10,99,4792.5
10,31,2037.7
10,68,6900.3
10,130,9878.7
10,158,10130.7
10,190,4853.9
10,77,8993.9
10,10,0.0
10,89,9376.4
10,40,4001.2
10,175,7944.1
10,164,6097.1
10,141,4579.3
10,137,7718.8
10,47,5930.2
10,32,10104.1
10,20,8846.8
10,22,8037.0
10,81,9041.4
10,63,7522.3
10,60,7556.0
10,113,5218.5
10,0,8761.5
10,67,5927.1
10,142,10237.7
10,61,9554.2
10,199,9608.1
84,73,8234.5
84,52,6607.0
84,69,10024.8
84,75,8397.5
84,76,3346.4
84,146,1388.8
84,148,5156.8
84,150,8364.0
84,180,5727.7
84,181,7343.0
84,9,1739.1
84,104,5488.6
84,34,7369.1
84,186,9017.0
84,43,1757.8
84,130,1242.0
84,158,5222.6
84,131,5777.1
84,77,357.3
84,151,8313.6
84,14,10261.7
84,84,0.0
84,88,8345.2
84,89,6432.5
84,164,7423.9
84,141,9073.8
84,137,5782.9
84,47,7411.8
84,82,2539.8
84,81,4133.3
84,63,5769.4
84,60,5803.0
84,41,4726.0
84,100,7590.1
84,197,4268.0
84,204,4165.2
84,172,3727.1
84,86,4361.9
84,87,6955.3
88,73,9113.3
88,52,7544.1
88,75,9121.5
88,76,4283.5
88,146,2453.2
88,148,5614.6
88,150,8618.9
88,180,6205.1
88,181,7751.8
88,122,9549.3
88,83,9703.0
88,9,2803.5
88,104,5765.7
88,34,2913.8
88,185,8991.5
88,186,4561.7
88,182,6669.6
88,8,8822.3
88,43,2822.2
88,176,9334.5
88,156,10283.7
88,99,10570.7
88,31,9265.0
88,130,2306.4
88,158,6036.1
88,131,6590.6
88,77,1421.6
88,151,3942.1
88,14,5806.4
88,84,1074.7
88,88,0.0
88,89,1977.2
88,59,7765.4
88,164,8302.7
88,141,9924.2
88,137,6719.9
88,47,8135.8
88,82,3476.9
88,81,4946.8
88,63,6674.5
88,60,6708.2
88,41,5126.2
88,100,7995.8
88,197,4668.2
88,204,4323.1
88,172,4791.4
88,86,5426.3
88,87,7361.0
89,52,9699.4
89,75,10736.4
89,76,6438.8
89,146,4879.9
89,148,6450.0
89,150,9008.6
89,180,7040.5
89,181,8232.2
89,122,9738.5
89,83,8685.2
89,9,5230.1
89,104,7921.0
89,34,936.4
89,185,7014.1
89,186,2584.3
89,182,4692.2
89,8,6844.9
89,43,5248.8
89,99,9553.0
89,31,10691.3
89,130,4733.0
89,158,8191.4
89,131,8745.9
89,77,3848.3
89,151,1964.7
89,14,3829.0
89,84,3501.4
89,88,2426.5
89,89,0.0
89,59,5788.1
89,164,9917.6
89,137,8875.3
89,47,9750.7
89,82,5632.2
89,81,7102.1
89,63,8829.9
89,60,8863.5
89,41,7379.2
89,100,8476.2
89,197,6921.2
89,204,6576.2
89,172,7218.1
89,86,7852.9
89,87,7841.4
59,76,7933.7
59,146,6103.4
59,148,8134.9
59,180,8725.4
59,181,9917.2
59,83,10425.3
59,9,6453.7
59,104,9415.9
59,34,6564.0
59,185,1225.9
59,186,4840.4
59,182,3839.3
59,8,1056.7
59,43,6472.4
59,149,10536.3
59,130,5956.6
59,158,9686.3
59,131,10240.8
59,77,5071.9
59,151,2990.1
59,14,2521.5
59,84,4724.9
59,88,3650.1
59,89,5627.4
59,59,0.0
59,137,10370.1
59,82,7127.1
59,81,8597.0
59,63,10324.8
59,60,10358.4
59,41,8776.4
59,100,10161.2
59,197,8318.4
59,204,7973.3
59,172,8441.6
59,86,9076.5
59,87,9526.4
108,33,10600.8
108,15,9861.7
108,53,8402.8
108,170,8352.7
108,133,10108.1
108,56,9589.2
108,49,5805.8
108,139,8795.7
108,25,10754.1
108,110,6915.5
108,192,10002.4
108,169,9484.2
108,167,7875.4
108,168,9084.5
108,173,8553.8
108,171,6780.2
108,201,5700.0
108,202,8216.1
108,203,8635.2
108,38,10094.9
108,78,4195.7
108,79,2312.2
108,106,8425.4
108,120,10009.1
108,101,9478.5
108,129,6942.9
108,147,7762.5
108,48,8964.9
108,109,9568.6
108,51,9903.4
108,132,510.8
108,108,0.0
108,107,4243.8
108,55,7540.0
108,11,5774.6
108,184,8791.8
108,183,5404.6
108,135,7609.7
108,123,6306.0
108,1,4956.8
108,2,3467.2
108,177,5672.4
108,27,1569.2
108,28,4561.5
108,92,6751.8
108,46,9059.5
108,7,3264.3
108,85,985.3
108,64,7336.4
108,65,7492.1
108,196,9953.0
108,166,10008.9
108,29,9175.2
108,30,8423.9
108,179,5480.5
108,153,5353.7
108,45,6754.8
108,44,9455.6
108,62,10110.0
107,53,4931.0
107,49,10023.5
107,139,9946.6
107,25,10014.1
107,112,8564.5
107,110,3095.5
107,114,7716.6
107,24,8893.7
107,169,6819.4
107,167,4403.7
107,168,5689.1
107,173,5206.9
107,171,3778.4
107,201,1456.2
107,202,5214.3
107,203,9287.1
107,78,9169.9
107,79,7540.7
107,106,6819.5
107,120,9269.0
107,125,6897.3
107,95,7603.6
107,143,9305.4
107,129,8897.6
107,147,9717.2
107,51,9194.6
107,132,5739.3
107,108,5842.1
107,107,0.0
107,55,5934.1
107,11,5970.5
107,183,9622.4
107,1,9168.6
107,2,8441.4
107,177,9884.2
107,27,6797.7
107,28,9309.7
107,92,6947.7
107,46,7651.9
107,7,8342.1
107,85,6213.7
107,142,10244.2
107,13,8368.4
107,58,7506.9
107,179,5399.8
107,153,10431.5
107,45,7406.7
107,62,6638.3
55,53,4834.1
55,170,9875.3
55,49,7328.4
55,139,8668.1
55,25,8766.8
55,112,8467.6
55,110,2998.6
55,114,7619.7
55,24,8344.9
55,169,6591.2
55,167,4306.8
55,168,5592.2
55,173,5110.0
55,171,3819.8
55,201,7222.7
55,202,5255.7
55,203,5460.7
55,78,5718.4
55,79,3834.9
55,106,885.3
55,120,8021.7
55,125,6800.4
55,95,7506.7
55,143,9208.5
55,129,7619.1
55,147,8438.7
55,109,9440.9
55,51,7916.1
55,132,2033.5
55,108,1522.6
55,107,5766.5
55,55,0.0
55,11,1654.8
55,183,6927.3
55,135,9132.4
55,123,7828.7
55,1,6479.5
55,2,4989.9
55,177,7195.1
55,27,3091.9
55,28,6084.2
55,92,2632.0
55,46,4939.7
55,66,9673.9
55,7,4787.0
55,85,2507.9
55,64,8859.1
55,65,9014.8
55,21,9067.2
55,50,8777.2
55,126,9619.4
55,189,8789.8
55,35,9628.7
55,18,10544.5
55,30,9946.6
55,142,10147.3
55,13,8271.5
55,58,7410.0
55,179,1928.1
55,178,9541.4
55,153,6876.4
55,152,8921.1
55,45,3580.3
55,44,7529.2
55,62,6541.4
11,53,5237.4
11,49,9093.8
11,139,9783.1
11,25,9881.8
11,112,8870.9
11,110,4763.9
11,114,8023.0
11,24,9200.2
11,169,7125.8
11,167,4710.1
11,168,5995.5
11,173,5513.3
11,171,3614.9
11,201,8988.0
11,202,5050.8
11,203,7226.0
11,78,7483.7
11,79,5600.2
11,106,2650.6
11,105,10583.5
11,120,9136.8
11,125,7203.7
11,95,7910.0
11,143,9611.8
11,129,8734.1
11,147,9553.7
11,109,10556.0
11,51,9031.1
11,132,3798.8
11,108,3288.0
11,107,7531.8
11,55,1765.2
11,11,0.0
11,183,8692.6
11,123,9594.0
11,1,8244.8
11,2,6755.2
11,177,8960.4
11,27,4857.2
11,28,7849.5
11,92,977.1
11,46,3284.8
11,66,8019.0
11,7,6552.3
11,85,4273.2
11,200,9074.5
11,21,7412.3
11,50,7122.3
11,121,9637.6
11,126,7964.5
11,189,7134.9
11,35,7973.8
11,18,9627.5
11,142,10550.7
11,13,8674.9
11,58,7813.3
11,179,3693.4
11,153,8641.7
11,45,5345.6
11,44,9294.5
11,62,6944.7
184,33,7820.2
184,15,7081.1
184,17,7631.8
184,12,9482.1
184,53,7405.3
184,174,9940.6
184,23,8217.0
184,124,9714.7
184,165,7967.8
184,170,5572.0
184,134,8167.8
184,133,7327.5
184,56,6808.6
184,49,3025.1
184,139,6483.0
184,25,9074.2
184,112,9905.2
184,110,8081.9
184,5,9670.8
184,4,7665.1
184,3,7658.2
184,191,8065.2
184,192,7221.8
184,193,9311.4
184,195,8339.0
184,188,8768.4
184,161,9273.7
184,160,9720.1
184,162,9678.9
184,157,10188.1
184,159,10258.7
184,155,9893.3
184,154,9446.2
184,128,9877.4
184,114,9079.4
184,24,8652.3
184,169,7804.3
184,167,8417.1
184,168,7533.2
184,173,7638.5
184,171,7037.4
184,201,6866.4
184,202,8502.6
184,203,9801.6
184,38,7604.8
184,78,5157.5
184,79,7712.6
184,106,9591.7
184,120,8329.1
184,125,8459.9
184,101,6697.8
184,95,8799.4
184,129,4162.3
184,147,4981.9
184,48,6474.8
184,109,7255.8
184,51,8223.5
184,132,7513.8
184,144,8173.0
184,80,7894.2
184,136,9353.4
184,108,7002.9
184,107,5410.2
184,55,8706.3
184,11,6941.0
184,184,0.0
184,183,2624.0
184,135,791.0
184,123,1496.4
184,1,1924.3
184,2,4429.0
184,177,2639.9
184,27,6969.6
184,28,3850.8
184,92,7918.2
184,7,4430.7
184,85,6385.6
184,64,6764.9
184,65,6920.7
184,198,10154.6
184,16,7977.3
184,196,7462.9
184,138,9143.5
184,166,7518.8
184,29,8603.7
184,30,5933.8
184,91,9638.7
184,93,8992.7
184,6,9699.8
184,13,9731.2
184,58,8869.7
184,179,6646.8
184,153,6520.1
184,45,7921.2
184,44,10401.0
184,62,8674.6
183,33,5196.1
183,15,4457.1
183,17,5007.7
183,12,6901.2
183,174,9372.0
183,23,9093.8
183,124,9758.5
183,165,8844.6
183,170,5597.9
183,134,9039.9
183,133,7338.5
183,56,6973.4
183,49,3972.7
183,139,6702.8
183,5,7616.6
183,4,5041.1
183,3,5034.1
183,191,5484.2
183,192,4597.8
183,193,6730.5
183,195,5758.1
183,187,8195.3
183,188,6187.5
183,161,6692.8
183,160,7690.5
183,163,8900.4
183,162,7293.3
183,157,7802.4
183,159,8401.1
183,155,8519.3
183,154,7529.1
183,127,9957.5
183,128,7960.3
183,97,8749.5
