from,to,cost
232,167,2323.5
232,168,8101.2
232,169,64.0
232,174,9971.1
232,177,8825.2
232,181,9389.2
232,184,10282.9
232,185,10296.3
232,190,6433.8
232,191,5583.5
232,193,9256.8
232,211,8034.4
232,213,9002.7
232,214,12240.0
232,229,1154.6
232,230,6876.8
232,231,786.9
232,232,0.0
232,237,9144.2
232,243,5781.8
232,244,5768.7
232,257,6866.2
232,262,10464.8
232,263,9577.6
232,265,4001.9
232,266,3634.2
232,267,3679.7
232,269,5907.7
232,270,6117.2
232,271,7164.7
232,272,7761.8
232,273,8745.7
232,310,8135.9
232,321,9582.6
232,322,8534.9
232,323,9259.9
232,324,5849.5
233,4,9373.4
233,8,8194.4
233,19,9695.1
233,37,8479.3
233,43,9054.8
233,50,9461.8
233,57,10513.8
233,78,8493.8
233,88,10367.3
233,90,12307.7
233,97,9212.5
233,99,10132.7
233,102,10324.4
233,110,8047.1
233,111,9626.1
233,125,7912.3
233,130,8467.1
233,136,7038.0
233,137,11688.8
233,142,7441.1
233,148,3619.2
233,149,10036.0
233,150,5778.5
233,158,10150.5
233,165,6261.0
233,166,6390.1
233,167,3011.5
233,168,8789.2
233,169,624.6
233,174,10659.1
233,177,9513.2
233,181,10077.2
233,190,7121.8
233,191,6271.5
233,193,9944.8
233,211,8722.4
233,213,9690.7
233,214,12928.0
233,229,1842.6
233,230,7564.8
233,231,1474.9
233,232,688.7
233,233,0.0
233,237,9832.2
233,243,6469.8
233,244,6456.7
233,257,7554.2
233,262,11152.8
233,263,10265.6
233,265,4689.9
233,266,4322.2
233,267,4367.7
233,269,6595.7
233,270,6805.2
233,271,7852.7
233,272,8449.8
233,273,9433.7
233,310,8823.9
233,321,10270.6
233,322,9222.9
233,323,9947.9
233,324,6537.5
234,4,10017.8
234,8,8838.8
234,19,10339.5
234,37,9123.7
234,43,9699.2
234,50,10106.2
234,57,11158.1
234,78,9138.2
234,90,12952.1
234,97,9856.8
234,99,10777.1
234,110,8691.5
234,111,10270.5
234,125,8556.7
234,130,9111.5
234,136,7682.4
234,137,12333.2
234,142,8085.5
234,148,4263.6
234,149,10680.4
234,150,6422.9
234,165,6905.4
234,166,7034.5
234,167,3655.9
234,168,9433.6
234,169,1269.0
234,174,11303.5
234,177,10157.6
234,182,16.1
234,190,7766.2
234,191,6915.9
234,196,209.3
234,211,9366.8
234,213,10335.1
234,214,13572.4
234,229,2487.0
234,230,8209.2
234,231,2119.3
234,232,1333.1
234,233,646.1
234,234,0.0
234,243,7114.1
234,244,7101.1
234,257,8198.6
234,262,11797.2
234,263,10910.0
234,265,5334.3
234,266,4966.6
234,267,5012.1
234,269,7240.1
234,270,7449.6
234,271,8497.1
234,272,9094.2
234,273,10078.1
234,310,9468.2
234,322,9867.3
234,324,7181.9
235,2,9836.2
235,4,7411.4
235,8,6205.6
235,12,10239.0
235,13,13264.0
235,16,8482.9
235,19,7733.1
235,37,8492.9
235,43,7066.0
235,50,8198.0
235,58,9252.3
235,78,8507.4
235,88,4662.2
235,95,10150.8
235,97,6194.1
235,99,7114.3
235,102,7306.0
235,125,7925.9
235,131,10422.2
235,136,7051.6
235,141,889.4
235,142,4422.7
235,145,80.8
235,148,6001.0
235,149,7017.6
235,150,8160.3
235,151,10157.8
235,158,8188.6
235,160,8318.0
235,164,9145.4
235,165,8642.8
235,166,8771.9
235,167,5393.3
235,169,3006.4
235,170,8497.0
235,171,8509.8
235,182,1722.5
235,184,8671.6
235,185,8685.0
235,190,5133.0
235,191,4282.7
235,193,3882.8
235,196,1529.4
235,202,9800.6
235,204,10604.3
235,206,11407.8
235,207,12213.9
235,209,13744.0
235,229,4224.4
235,230,9946.6
235,231,3856.7
235,232,3070.5
235,233,2383.5
235,234,1738.7
235,235,0.0
235,236,743.9
235,237,8568.4
235,243,6483.3
235,244,6470.3
235,254,9022.9
235,257,4535.8
235,265,7071.7
235,266,6704.0
235,267,6749.5
235,269,8977.5
235,270,9187.0
235,271,10234.5
235,272,10831.6
235,273,11815.5
235,310,5805.4
235,313,8451.3
235,314,5393.9
235,315,7210.5
235,316,7806.3
235,317,7197.7
235,318,7793.6
235,324,3519.1
236,2,10580.1
236,4,8155.3
236,8,6949.5
236,12,10982.9
236,13,14007.9
236,16,9226.8
236,19,8477.0
236,37,9236.8
236,43,7809.9
236,50,8941.9
236,58,9996.2
236,78,9251.3
236,88,5406.1
236,95,10894.7
236,97,6937.9
236,99,7858.2
236,102,8049.9
236,125,8669.8
236,131,11166.1
236,136,7795.5
236,141,145.5
236,142,5166.6
236,145,663.1
236,148,6744.8
236,149,7761.5
236,150,8904.2
236,151,10901.7
236,158,8932.5
236,160,9061.9
236,164,9889.3
236,165,9386.7
236,166,9515.8
236,167,6137.2
236,169,3750.3
236,170,9240.8
236,171,9253.7
236,182,2466.4
236,184,9415.5
236,185,9428.9
236,190,5876.9
236,191,5026.6
236,193,4626.7
236,196,2273.3
236,202,10544.5
236,204,11348.1
236,206,12151.7
236,207,12957.8
236,209,14487.9
236,229,4968.3
236,230,10690.5
236,231,4600.6
236,232,3814.4
236,233,3127.4
236,234,2482.6
236,235,743.9
236,236,0.0
236,237,9312.3
236,243,7227.2
236,244,7214.2
236,254,9766.8
236,257,5279.7
236,265,7815.6
236,266,7447.9
236,267,7493.4
236,269,9721.4
236,270,9930.9
236,271,10978.4
236,272,11575.5
236,273,12559.4
236,310,6549.3
236,313,9195.1
236,314,6137.8
236,315,7954.4
236,316,8550.2
236,317,7941.6
236,318,8537.5
236,324,4263.0
237,4,8846.2
237,8,10877.0
237,19,9168.0
237,20,5659.7
237,88,9333.7
237,97,7803.2
237,102,8915.1
237,128,3254.2
237,141,3785.8
237,142,9094.2
237,145,4594.4
237,158,9623.4
237,160,8023.2
237,164,10754.5
237,167,10064.7
237,169,7677.9
237,182,6394.0
237,190,9804.4
237,191,8954.2
237,193,8554.3
237,196,6200.8
237,229,8895.9
237,231,8528.2
237,232,7741.9
237,233,7054.9
237,234,6410.1
237,235,4675.2
237,236,3931.3
237,237,0.0
237,254,10557.2
237,257,9207.3
237,310,10476.9
237,312,2885.1
237,313,10060.4
237,314,10065.3
237,324,8190.6
238,29,6430.1
238,35,2339.2
238,71,5801.9
238,129,2995.9
238,143,4770.2
238,238,0.0
238,239,9488.3
238,286,10432.1
238,290,10666.1
238,296,11725.1
238,298,10120.6
239,27,8943.0
239,29,3058.2
239,71,3686.4
239,129,6492.4
239,143,4718.1
239,156,10459.7
239,194,3611.6
239,239,0.0
239,286,960.8
239,288,6710.0
239,289,5994.8
239,290,1194.7
239,291,9345.8
239,292,5542.2
239,293,4337.1
239,294,3192.9
239,295,3016.1
239,296,2253.8
239,297,6203.6
239,298,649.2
240,7,6877.9
240,29,12378.1
240,33,1464.2
240,34,7661.5
240,35,8287.2
240,50,8535.0
240,62,4902.1
240,71,11750.0
240,86,11071.6
240,94,4489.5
240,96,4533.9
240,101,6467.1
240,106,5065.9
240,108,2569.4
240,123,1911.0
240,127,3144.2
240,129,8944.0
240,143,10718.2
240,228,4745.3
240,237,7950.6
240,238,5950.4
240,239,15436.4
240,240,0.0
241,3,2663.7
241,8,10627.0
241,12,9689.0
241,28,482.3
241,37,6468.6
241,42,2286.5
241,57,10969.6
241,59,2299.4
241,65,469.0
241,78,6483.1
241,87,2959.4
241,90,12763.6
241,95,9600.8
241,111,10082.0
241,116,3707.0
241,125,5901.6
241,136,5027.3
241,137,12144.6
241,142,11264.3
241,148,10298.1
241,152,792.8
241,161,805.0
241,162,1774.0
241,163,1760.9
241,167,9690.4
241,174,11114.9
241,177,9969.1
241,184,8324.6
241,185,8338.1
241,190,9554.4
241,191,8704.1
241,193,7934.1
241,211,9178.3
241,213,10146.6
241,214,13383.9
241,229,8521.5
241,241,0.0
241,242,1436.1
241,243,4459.1
241,244,4446.1
241,245,3.3
241,256,1422.2
241,257,11377.4
241,314,9445.2
241,324,10360.7
242,3,1230.2
242,4,10372.5
242,5,9851.8
242,8,9193.5
242,12,8255.5
242,19,10694.3
242,37,5035.1
242,42,853.0
242,43,10054.0
242,47,10718.5
242,50,10047.0
242,57,9536.2
242,59,866.0
242,66,10178.7
242,74,10222.6
242,78,5049.7
242,83,9937.7
242,87,1525.9
242,90,11330.2
242,95,8167.4
242,97,10278.6
242,104,12815.6
242,111,8648.6
242,116,2273.5
242,125,4468.2
242,136,3593.8
242,137,10711.2
242,142,9830.9
242,148,8864.6
242,150,10616.6
242,155,10296.2
242,159,10261.7
242,162,337.9
242,163,324.8
242,165,9926.2
242,166,10055.2
242,167,8256.9
242,174,9681.5
242,177,8535.7
242,184,6891.2
242,185,6904.6
242,190,8120.9
242,191,7270.7
242,193,6500.6
242,211,7744.8
242,213,8713.1
242,214,11950.4
242,229,7088.1
242,237,10417.4
242,242,0.0
242,243,3025.6
242,244,3012.6
242,255,10799.2
242,256,13.9
242,257,9943.9
242,265,9935.4
242,266,9567.6
242,267,9613.2
242,314,8011.7
242,315,9828.4
242,316,10424.1
242,317,9815.5
242,318,10411.5
242,324,8927.2
243,37,2010.1
243,78,2024.6
243,125,1443.1
243,136,568.7
243,170,8089.7
243,171,8102.6
243,193,3475.6
243,243,0.0
243,244,13.0
243,314,4986.6
243,315,6803.3
243,316,7399.1
243,317,6790.4
243,318,7386.4
244,37,2023.1
244,78,2037.6
244,125,1456.1
244,136,581.7
244,170,8102.7
244,171,8115.6
244,193,3488.6
244,243,13.0
244,244,0.0
244,314,4999.6
244,315,6816.3
244,316,7412.1
244,317,6803.4
244,318,7399.4
245,3,2660.4
245,8,10623.7
245,12,9685.7
245,28,479.0
245,37,6465.3
245,42,2283.2
245,57,10966.3
245,59,2296.1
245,65,465.7
245,78,6479.9
245,87,2956.1
245,90,12760.3
245,95,9597.5
245,111,10078.7
245,116,3703.7
245,125,5898.3
245,136,5024.0
245,137,12141.3
245,142,11261.1
245,148,10294.8
245,152,789.5
245,161,801.7
245,162,1770.7
245,163,1757.6
245,167,9687.1
245,174,11111.6
245,177,9965.8
245,184,8321.3
245,185,8334.8
245,190,9551.1
245,191,8700.9
245,193,7930.8
245,211,9175.0
245,213,10143.3
245,214,13380.6
245,229,8518.3
245,241,3.3
245,242,1432.8
245,243,4455.8
245,244,4442.8
245,245,0.0
245,256,1418.9
245,257,11374.1
245,314,9441.9
245,324,10357.4
246,9,5663.6
246,17,9086.1
246,25,2815.1
246,26,9177.9
246,31,7109.3
246,36,2045.9
246,40,1304.5
246,45,9079.3
246,49,10550.5
246,54,177.2
246,55,5969.6
246,79,8434.6
246,80,8166.5
246,82,8919.3
246,84,8622.0
246,93,9419.8
246,107,3056.7
246,109,8734.7
246,120,10773.4
246,121,7238.6
246,131,9914.9
246,146,8521.3
246,156,10643.7
246,157,9255.6
246,183,9871.8
246,186,966.1
246,187,4698.2
246,188,5616.2
246,189,7941.4
246,218,1965.3
246,219,4810.0
246,220,3731.6
246,221,7641.4
246,222,4488.9
246,224,8395.2
246,246,0.0
246,247,7076.3
246,248,7143.6
246,251,10398.8
247,22,10317.2
247,156,3572.3
247,157,2184.3
247,183,2800.5
247,189,870.1
247,224,1323.9
247,247,0.0
248,248,0.0
249,9,5967.7
249,17,10795.6
249,26,9482.1
249,31,7413.5
249,40,11408.0
249,45,10788.8
249,49,12260.0
249,51,1369.4
249,55,6273.8
249,61,531.6
249,76,741.1
249,79,10144.1
249,80,9875.9
249,82,9223.5
249,84,4327.2
249,93,11129.2
249,103,1224.3
249,109,4439.9
249,120,12482.8
249,121,7542.8
249,122,2867.5
249,131,10445.1
249,146,10230.7
249,186,11069.5
249,218,12068.8
249,219,5114.1
249,221,3346.7
249,223,2223.1
249,248,8328.4
249,249,0.0
249,251,12108.2
250,9,9955.0
250,17,5239.8
250,23,9562.4
250,25,11302.0
250,26,13469.4
250,30,11892.9
250,31,11400.8
250,40,9791.4
250,45,5233.6
250,49,6704.2
250,55,10261.1
250,64,11247.3
250,79,4588.3
250,80,8152.7
250,82,13210.7
250,84,10194.5
250,93,5574.0
250,107,11543.6
250,109,10307.2
250,120,6927.0
250,121,11530.1
250,131,10509.6
250,133,1408.6
250,135,3713.8
250,138,9785.7
250,146,8507.5
250,186,9453.0
250,187,13185.2
250,188,14103.2
250,205,12531.9
250,218,10452.2
250,219,9101.4
250,220,12218.5
250,221,9213.9
250,222,12975.8
250,248,8430.4
250,250,0.0
250,251,6553.0
250,274,12340.6
250,275,13098.8
250,278,14032.6
250,279,14580.6
250,320,10455.9
251,9,7106.7
251,17,9281.1
251,22,8527.0
251,26,10621.0
251,31,8552.4
251,45,9274.3
251,49,10745.5
251,55,7412.7
251,75,9225.7
251,79,8629.6
251,80,1602.8
251,82,10362.4
251,84,5466.2
251,93,979.0
251,109,5578.9
251,120,10968.3
251,121,8681.7
251,133,9152.9
251,146,1957.5
251,195,9177.8
251,219,6253.1
251,221,4485.6
251,248,4108.8
251,250,7744.2
251,251,0.0
251,287,7241.0
251,299,9739.8
251,300,6808.7
251,302,7243.8
251,303,8453.1
251,304,9765.7
251,305,6550.8
251,307,10528.8
251,309,8532.6
252,11,3492.9
252,20,13476.6
252,48,7430.0
252,60,5493.3
252,91,3347.6
252,113,1739.5
252,128,11071.1
252,141,11768.7
252,145,12577.3
252,147,9168.8
252,173,1002.2
252,182,14376.9
252,196,14183.7
252,233,15037.8
252,234,14393.0
252,235,12658.1
252,236,11914.2
252,252,0.0
252,311,10140.0
253,25,8787.5
253,36,3932.7
253,40,7276.9
253,54,6155.8
253,105,2787.1
253,107,9029.1
253,118,1463.5
253,124,1961.2
253,132,853.2
253,186,6938.4
253,187,10670.6
253,188,11588.6
253,216,579.4
253,218,7937.7
253,220,9703.9
253,222,10461.2
253,246,5978.6
253,253,0.0
254,2,813.8
254,4,2051.2
254,8,6281.4
254,13,7903.8
254,16,9173.9
254,19,2372.9
254,41,3289.4
254,43,7141.9
254,50,9413.5
254,58,9812.0
254,72,2557.5
254,88,8454.3
254,97,3546.0
254,99,7674.0
254,102,4657.9
254,131,6873.0
254,134,10372.6
254,136,9970.6
254,142,8556.4
254,148,8399.8
254,149,7577.3
254,150,9621.8
254,151,1135.4
254,153,9029.4
254,154,9335.1
254,158,2828.3
254,160,5890.9
254,164,6497.3
254,165,10104.2
254,166,10233.3
254,167,7792.1
254,170,3420.2
254,171,3433.1
254,190,5208.8
254,191,4358.6
254,192,9467.1
254,197,8581.5
254,198,8568.3
254,201,9059.3
254,202,4440.3
254,203,8584.4
254,204,5244.0
254,205,7786.1
254,206,6047.6
254,207,6853.7
254,209,8383.7
254,226,2243.0
254,227,2291.2
254,229,8979.1
254,237,9932.7
254,243,9402.4
254,244,9389.4
254,254,0.0
254,257,8669.5
254,265,9470.5
254,266,9102.8
254,267,9148.4
254,310,9939.1
254,313,5803.2
254,319,8614.1
254,324,7652.8
255,47,80.7
255,255,0.0
256,3,1244.1
256,4,10386.4
256,5,9865.6
256,8,9207.4
256,12,8269.4
256,19,10708.1
256,37,5049.0
256,42,866.9
256,43,10067.8
256,47,10732.4
256,50,10060.9
256,57,9550.0
256,59,879.8
256,66,10192.5
256,74,10236.5
256,78,5063.5
256,83,9951.6
256,87,1539.8
256,90,11344.0
256,95,8181.2
256,97,10292.5
256,104,12829.5
256,111,8662.4
256,116,2287.4
256,125,4482.0
256,136,3607.7
256,137,10725.0
256,142,9844.7
256,148,8878.5
256,150,10630.4
256,155,10310.1
256,159,10275.5
256,162,351.8
256,163,338.6
256,165,9940.0
256,166,10069.1
256,167,8270.8
256,174,9695.3
256,177,8549.5
256,184,6905.0
256,185,6918.4
256,190,8134.8
256,191,7284.5
256,193,6514.5
256,211,7758.7
256,213,8727.0
256,214,11964.3
256,229,7101.9
256,237,10431.2
256,242,13.9
256,243,3039.5
256,244,3026.4
256,255,10813.0
256,256,0.0
256,257,9957.8
256,265,9949.2
256,266,9581.5
256,267,9627.1
256,314,8025.6
256,315,9842.2
256,316,10438.0
256,317,9829.4
256,318,10425.3
256,324,8941.1
257,4,8563.0
257,8,9357.7
257,10,8759.9
257,16,3951.1
257,19,8884.8
257,20,10368.4
257,43,10218.2
257,46,7465.9
257,50,4190.6
257,58,4720.5
257,70,8469.2
257,77,7590.7
257,97,5845.3
257,99,2582.5
257,102,6957.3
257,115,8977.2
257,128,7962.9
257,131,9570.0
257,141,8494.5
257,142,113.1
257,145,9303.1
257,148,10316.3
257,149,2485.8
257,158,9340.2
257,160,7969.3
257,164,8796.7
257,167,9708.7
257,170,10566.3
257,171,10579.1
257,172,12654.6
257,190,8285.1
257,191,7434.9
257,229,8539.8
257,235,9383.9
257,236,8640.0
257,237,4709.9
257,254,10183.6
257,257,0.0
257,310,1273.6
257,312,7593.7
257,313,8102.5
257,324,1016.7
258,258,0.0
258,259,756.8
258,260,1289.3
258,264,2239.2
258,268,3028.3
259,258,756.8
259,259,0.0
259,260,532.5
259,264,1482.4
259,268,2271.5
260,258,1289.3
260,259,532.5
260,260,0.0
260,264,949.8
260,268,1739.0
261,258,3351.5
261,259,2594.7
261,260,2062.2
261,261,0.0
261,264,1112.4
261,268,323.2
262,258,4203.6
262,259,3446.8
262,260,2914.3
262,261,852.9
262,262,0.0
262,263,887.2
262,264,1964.5
262,268,1175.3
263,258,5090.9
263,259,4334.1
263,260,3801.5
263,261,1740.2
263,262,887.2
263,263,0.0
263,264,2851.7
263,268,2062.6
264,258,2239.2
264,259,1482.4
264,260,949.8
264,264,0.0
264,268,789.1
265,258,10664.7
265,259,9907.9
265,260,9375.3
265,261,7314.0
265,262,6465.6
265,263,5578.4
265,264,8425.5
265,265,0.0
265,268,7636.4
265,269,1908.4
265,270,2117.9
265,271,3165.5
265,272,3762.5
265,273,4746.5
266,258,11030.3
266,259,10273.5
266,260,9741.0
266,261,7679.6
266,262,6831.3
266,263,5944.0
266,264,8791.2
266,265,368.3
266,266,0.0
266,267,45.5
266,268,8002.0
266,269,2274.1
266,270,2483.6
266,271,3531.2
266,272,4128.2
266,273,5112.2
267,258,10984.8
267,259,10228.0
267,260,9695.5
267,261,7634.1
267,262,6785.7
267,263,5898.5
267,264,8745.6
267,265,322.8
267,266,45.5
267,267,0.0
267,268,7956.5
267,269,2228.6
267,270,2438.1
267,271,3485.6
267,272,4082.7
267,273,5066.6
268,258,3028.3
268,259,2271.5
268,260,1739.0
268,264,789.1
268,268,0.0
269,258,8763.2
269,259,8006.4
269,260,7473.8
269,261,5412.5
269,262,4564.1
269,263,3676.9
269,264,6524.0
269,268,5734.9
269,269,0.0
269,270,209.5
269,271,1257.1
269,272,1854.1
269,273,2838.1
270,258,8553.7
270,259,7796.9
270,260,7264.3
270,261,5203.0
270,262,4354.6
270,263,3467.4
270,264,6314.5
270,268,5525.4
270,269,209.5
270,270,0.0
270,271,1047.6
270,272,1644.6
270,273,2628.5
271,258,7506.1
271,259,6749.3
271,260,6216.8
271,261,4155.4
271,262,3307.0
271,263,2419.8
271,264,5266.9
271,268,4477.8
271,269,1257.1
271,270,1047.6
271,271,0.0
271,272,597.0
271,273,1581.0
272,258,6909.1
272,259,6152.3
272,260,5619.7
272,261,3558.4
272,262,2710.0
272,263,1822.8
272,264,4669.9
272,268,3880.8
272,269,1854.1
272,270,1644.6
272,271,597.0
272,272,0.0
272,273,984.0
273,258,5925.1
273,259,5168.3
273,260,4635.8
273,261,2574.4
273,262,1726.0
273,263,838.8
273,264,3685.9
273,268,2896.8
273,269,2838.1
273,270,2628.5
273,271,1581.0
273,272,984.0
273,273,0.0
274,89,11109.7
274,150,11698.2
274,165,12180.7
274,166,12309.7
274,274,0.0
274,275,758.2
274,276,4205.9
274,277,5448.2
274,278,1692.0
274,279,2240.1
274,280,10661.3
274,281,3352.1
274,283,7846.8
274,284,6911.1
274,285,5927.4
275,89,10351.5
275,150,10940.0
275,165,11422.5
275,166,11551.5
275,274,758.2
275,275,0.0
275,276,3447.7
275,277,4690.0
275,278,933.8
275,279,1481.9
275,280,9903.1
275,281,2593.9
275,283,7088.6
275,284,6152.9
275,285,5169.2
276,89,6908.4
276,110,9765.4
276,130,10185.4
276,150,7496.9
276,165,7979.3
276,166,8108.4
276,168,10507.6
276,181,11795.5
276,230,9283.1
276,276,0.0
276,277,1242.3
276,280,6460.0
276,283,3645.5
276,284,2709.7
276,285,1726.1
276,321,11988.9
276,322,10941.2
276,323,11666.3
277,89,5666.1
277,110,8523.1
277,130,8943.1
277,150,6254.6
277,165,6737.0
277,166,6866.1
277,168,9265.3
277,181,10553.2
277,230,8040.8
277,276,1242.3
277,277,0.0
277,280,5217.7
277,283,2403.2
277,284,1467.4
277,285,483.8
277,321,10746.6
277,322,9698.9
277,323,10424.0
278,89,9417.7
278,150,10006.2
278,165,10488.7
278,166,10617.7
278,274,1692.0
278,275,933.8
278,276,2513.9
278,277,3756.2
278,278,0.0
278,279,548.0
278,280,8969.3
278,281,1660.1
278,283,6154.8
278,284,5219.1
278,285,4235.4
279,89,8869.6
279,150,9458.1
279,165,9940.6
279,166,10069.7
279,274,2240.1
279,275,1481.9
279,276,1965.8
279,277,3208.1
279,278,548.0
279,279,0.0
279,280,8421.3
279,281,1112.1
279,283,5606.8
279,284,4671.0
279,285,3687.3
280,2,9533.9
280,4,9053.4
280,8,8636.7
280,19,9374.9
280,43,9497.1
280,89,451.1
280,97,9779.1
280,99,10639.3
280,110,3308.1
280,130,3728.1
280,142,7947.8
280,148,7579.4
280,149,10542.7
280,150,1039.6
280,151,9855.5
280,158,9830.3
280,165,1522.0
280,166,1651.1
280,167,6971.7
280,168,4050.3
280,181,5338.2
280,190,7564.1
280,191,6713.8
280,230,2825.8
280,254,8720.6
280,257,8060.9
280,265,8650.1
280,266,8282.4
280,267,8327.9
280,280,0.0
280,310,9330.5
280,321,5531.6
280,322,4483.9
280,323,5208.9
280,324,7044.1
281,89,7758.5
281,150,8347.0
281,165,8829.5
281,166,8958.5
281,230,10133.2
281,276,854.7
281,277,2097.0
281,280,7310.1
281,281,0.0
281,283,4495.6
281,284,3559.9
281,285,2576.2
282,57,10268.8
282,90,12062.7
282,110,8629.7
282,111,9381.1
282,130,9049.7
282,137,11443.8
282,148,10652.0
282,150,6361.1
282,165,6843.6
282,166,6972.7
282,167,10044.4
282,168,9371.8
282,174,10414.1
282,177,9268.2
282,181,10659.8
282,190,10354.8
282,191,9504.5
282,211,8477.4
282,213,9445.7
282,214,12683.0
282,230,8147.4
282,282,0.0
282,321,10853.2
282,322,9805.5
282,323,10530.5
283,8,11455.4
283,89,3269.8
283,110,6126.8
283,130,6546.8
283,142,10766.5
283,148,10398.1
283,150,3858.3
283,165,4340.7
283,166,4469.8
283,167,9790.4
283,168,6869.0
283,181,8156.9
283,190,10382.8
283,191,9532.5
283,230,5644.5
283,257,10879.6
283,266,11101.1
283,267,11146.7
283,280,2821.4
283,283,0.0
283,284,935.7
283,285,1919.4
283,321,8350.3
283,322,7302.6
283,323,8027.7
283,324,9862.9
284,8,12391.1
284,89,4205.5
284,110,7062.5
284,130,7482.6
284,142,11702.2
284,148,11333.8
284,150,4794.0
284,165,5276.5
284,166,5405.5
284,167,10726.2
284,168,7804.7
284,181,9092.7
284,190,11318.5
284,191,10468.3
284,230,6580.3
284,257,11815.3
284,266,12036.9
284,267,12082.4
284,280,3757.1
284,283,935.7
284,284,0.0
284,285,983.7
284,321,9286.1
284,322,8238.3
284,323,8963.4
284,324,10798.6
285,8,13374.8
285,89,5189.2
285,110,8046.2
285,130,8466.2
285,142,12685.9
285,148,12317.5
285,150,5777.7
285,165,6260.2
285,166,6389.2
285,167,11709.8
285,168,8788.4
285,181,10076.3
285,190,12302.2
285,191,11451.9
285,230,7563.9
285,257,12799.0
285,266,13020.5
285,267,13066.1
285,280,4740.8
285,283,1919.4
285,284,983.7
285,285,0.0
285,321,10269.7
285,322,9222.0
285,323,9947.1
285,324,11782.3
286,27,7985.8
286,84,11649.3
286,109,11762.0
286,133,13244.9
286,156,9502.4
286,194,2654.4
286,221,10668.7
286,248,10291.9
286,250,11836.3
286,286,0.0
286,287,11333.0
286,288,5752.8
286,289,5037.6
286,290,234.0
286,291,8388.6
286,292,4585.0
286,293,3379.9
286,294,2235.7
286,295,2058.9
286,296,1293.0
286,297,5246.3
287,287,0.0
288,27,2233.3
288,156,3749.9
288,288,0.0
288,291,2636.1
289,27,2956.8
289,156,4473.5
289,194,2383.1
289,288,723.8
289,289,0.0
289,291,3359.7
289,292,452.6
289,293,1657.7
289,294,2801.8
289,297,208.8
290,27,7751.8
290,84,11415.3
290,109,11528.0
290,133,13010.9
290,156,9268.5
290,194,2420.4
290,221,10434.7
290,248,10057.9
290,250,11602.3
290,286,234.0
290,287,11099.1
290,288,5518.8
290,289,4803.6
290,290,0.0
290,291,8154.7
290,292,4351.0
290,293,3145.9
290,294,2001.8
290,295,1824.9
290,296,1059.0
290,297,5012.4
291,22,7859.6
291,156,1114.7
291,291,0.0
292,27,3409.4
292,156,4926.1
292,194,1930.6
292,288,1176.4
292,289,452.6
292,291,3812.2
292,292,0.0
292,293,1205.1
292,294,2349.2
292,297,661.4
293,27,4614.5
293,156,6131.1
293,194,725.5
293,288,2381.5
293,289,1657.7
293,291,5017.3
293,292,1205.1
293,293,0.0
293,294,1144.2
293,297,1866.5
294,27,5758.6
294,156,7275.3
294,194,418.7
294,288,3525.6
294,289,2801.8
294,291,6161.5
294,292,2349.2
294,293,1144.2
294,294,0.0
294,297,3010.6
295,27,5927.8
295,156,7444.5
295,194,596.4
295,288,3694.8
295,289,2979.6
295,291,6330.7
295,292,2527.0
295,293,1321.9
295,294,177.8
295,295,0.0
295,297,3188.4
296,27,6692.8
296,84,10356.3
296,109,10469.0
296,133,11951.9
296,156,8209.5
296,194,1361.4
296,221,9375.7
296,248,8998.9
296,250,10543.3
296,286,1293.0
296,287,10040.0
296,288,4459.8
296,289,3744.6
296,290,1059.0
296,291,7095.7
296,292,3292.0
296,293,2086.9
296,294,942.8
296,295,765.9
296,296,0.0
296,297,3953.4
297,27,2748.0
297,156,4264.7
297,194,2591.9
297,288,515.0
297,289,208.8
297,291,3150.9
297,292,661.4
297,293,1866.5
297,294,3010.6
297,297,0.0
298,27,8293.8
298,156,9810.5
298,194,2962.5
298,286,311.6
298,288,6060.8
298,289,5345.6
298,290,545.6
298,291,8696.7
298,292,4893.1
298,293,3688.0
298,294,2543.8
298,295,2366.9
298,296,1604.6
298,297,5554.4
298,298,0.0
299,15,13282.7
299,32,7533.4
299,85,9839.7
299,114,10469.6
299,144,11503.9
299,195,3174.6
299,299,0.0
299,300,805.5
299,302,1240.6
299,303,2449.9
299,304,3762.6
299,305,547.7
299,306,5827.8
299,307,4525.7
299,308,5310.6
300,15,12485.8
300,32,6736.4
300,85,9042.8
300,114,9672.7
300,144,10707.0
300,195,2369.1
300,300,0.0
300,302,435.1
300,303,1644.4
300,304,2965.7
300,305,257.8
300,306,5030.8
300,307,3728.7
300,308,4513.7
301,9,11103.0
301,15,15836.7
301,22,6866.2
301,32,10087.4
301,55,11409.0
301,75,2040.2
301,80,10333.4
301,84,9662.8
301,85,12393.7
301,109,9775.5
301,114,13023.6
301,119,386.6
301,133,9361.9
301,144,14057.9
301,146,10688.1
301,195,5728.7
301,219,10249.4
301,221,8682.2
301,248,8305.4
301,250,7953.3
301,287,8576.7
301,299,2554.2
301,300,3359.5
301,301,0.0
301,302,3794.6
301,303,5003.9
301,304,6316.6
301,305,3101.7
301,306,8381.8
301,307,7079.7
301,308,7864.7
301,309,1347.1
302,15,12050.7
302,32,6301.4
302,85,8607.7
302,114,9237.6
302,144,10271.9
302,195,1934.0
302,300,435.1
302,302,0.0
302,303,1209.3
302,304,2530.6
302,305,692.9
302,306,4595.8
302,307,3293.7
302,308,4078.7
303,15,10841.4
303,32,5092.1
303,85,7398.4
303,114,8028.3
303,144,9062.6
303,195,724.7
